,name,wins,kills,kdRatio,killstreak,level,losses,prestige,hits,timePlayed,headshots,averageTime,gamesPlayed,assists,misses,xp,scorePerMinute,shots,deaths,winRate,killsPerGame,deathsPerGame,assistsPerGame,hitRate,headshotRate,winRateAlt,kdRatioAlt
951,Swishe#9214939,156,1410,1.194915254237288,16,48,3,20,2682,303,266,17.823529411764707,17,156,9464,753760,35.08910891089109,12146,1180,0.9811320754716981,82.94117647058823,69.41176470588235,9.176470588235293,0.22081343652231186,0.021900214062242712,2.7797564885079855,3.3854498433214104
952,Squirrel_bane#2884402,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
953,yOuNgFlAsHy13#7260729,56,724,0.5983471074380166,8,15,8,0,2456,123,99,2.0847457627118646,59,104,8456,104820,295.2390243902438,10912,1210,0.875,12.271186440677965,20.508474576271187,1.7627118644067796,0.2250733137829912,0.009072580645161291,3.567845263417505,2.439782735031191
954,KevnT96#2687015,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
957,Dreaper88,0,44,1.76,7,2,6,45,384,9,21,3.0,3,10,873,6057,125.46666666666664,1257,25,0.0,14.666666666666666,8.333333333333334,3.3333333333333335,0.3054892601431981,0.016706443914081145,0.0,1.9335576280558733
958,dupeng01#8456217,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
959,ZelDoniy#4776049,22,82,0.4823529411764706,4,7,2,5,191,32,11,6.4,5,14,1246,34563,53.68125,1437,170,0.9166666666666666,16.4,34.0,2.8,0.13291579679888657,0.007654836464857342,1.4753180863979252,0.7763171107035072
962,Mugi13012#9674547,2,0,0.0,0,1,0,0,0,2,0,2.0,0,0,0,200,0.0,0,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
964,nohablo18#3422628,3,35,0.7608695652173914,7,2,2,0,83,7,5,1.75,4,8,306,4915,259.0285714285714,389,46,0.6,8.75,11.5,2.0,0.2133676092544987,0.012853470437017995,0.8317766166719344,1.0547891878086124
967,HiBeyt0#1356863,25,658,1.1364421416234889,11,20,16,110,2200,94,95,4.2727272727272725,22,123,7145,155393,200.01702127659573,9345,579,0.6097560975609756,29.90909090909091,26.318181818181817,5.590909090909091,0.23542001070090957,0.010165864098448368,1.8847819837550708,3.512790905543648
969,OriginalPlan803#3502270,0,1,1.0,1,1,1,0,0,1,0,1.0,1,0,32,150,344.4,32,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
970,WordedSplash645#2996351,216,3981,0.8345911949685535,13,41,5,4,15853,437,491,2.349462365591398,186,673,78218,547770,255.15102974828375,94071,4770,0.9773755656108597,21.403225806451612,25.64516129032258,3.618279569892473,0.16852164854205864,0.005219461895802107,5.107517110959509,4.361362161017245
971,boy#8691728,0,2,0.3333333333333333,0,1,0,110,0,1,0,1.0,0,3,0,1200,0.0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
972,belkasonic#2695195,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
973,howiewie#6014252,98,1339,0.8209687308399755,8,29,6,3,5504,142,142,3.641025641025641,39,388,24758,296485,143.3957746478873,30262,1631,0.9423076923076923,34.333333333333336,41.82051282051282,9.948717948717949,0.18187826316832992,0.0046923534465666515,3.4522023203913976,3.007669554977067
974,drafjuandraf#3709128,0,8,0.2758620689655172,0,3,0,0,0,14,2,14.0,0,0,0,8191,0.0,0,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
975,tangui77470#6191906,7,1,0.0555555555555555,0,1,0,0,0,7,0,7.0,0,0,0,3400,0.0,0,18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
976,PiggyAlabamaRay#7732908,13,341,0.7209302325581395,13,9,5,0,1114,38,55,2.0,19,89,4673,44115,331.4684210526316,5787,473,0.7222222222222222,17.94736842105263,24.894736842105264,4.684210526315789,0.19250043200276482,0.009504060825989286,2.1265392627313178,2.1227350780037124
980,THE 24 EL#5413562,95,1148,0.7012828344532682,8,21,6,19,6530,165,272,2.8947368421052637,57,299,68199,171506,293.2218181818182,74729,1637,0.9405940594059405,20.140350877192983,28.719298245614034,5.245614035087719,0.08738240843581474,0.003639818544340216,3.802870004398834,2.835322452946893
981,kingslayer#9285345,1,6,0.3,1,1,1,0,15,5,1,5.0,0,1,119,3075,101.52,134,20,0.5,0.0,0.0,0.0,0.11194029850746269,0.007462686567164179,0.0,0.0
982,Ares#3781625,169,3533,0.8554479418886198,9,35,9,17,15344,394,459,1.858490566037736,212,945,62191,418772,259.51675126903547,77535,4130,0.949438202247191,16.66509433962264,19.4811320754717,4.4575471698113205,0.19789772360869284,0.0059199071387115495,5.085747642806574,4.582280704217002
984,igiova02#2392799,114,449,0.5079185520361991,6,24,4,4,727,153,63,13.909090909090908,11,60,3310,213288,56.69019607843137,4037,884,0.9661016949152542,40.81818181818182,80.36363636363636,5.454545454545454,0.18008422095615556,0.015605647758236314,2.316610687279782,1.217935494894195
986,MaddHatterJu#7368140,0,19,0.5757575757575758,0,4,0,0,0,17,1,17.0,0,0,0,13800,0.0,0,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
987,FlukKIKI#6100275,61,1405,1.1186305732484076,11,21,5,4,6158,120,234,2.4489795918367347,49,335,24456,174166,252.66,30614,1256,0.9242424242424242,28.6734693877551,25.632653061224488,6.836734693877551,0.2011498007447573,0.007643561769125237,3.5969854270416395,4.353509171055279
988,hxhxhx6666#6376629,192,7096,0.9642614485663812,12,61,11,25,21047,421,1040,1.9490740740740744,216,2282,121166,1027438,281.9515439429929,142213,7359,0.9458128078817734,32.851851851851855,34.06944444444444,10.564814814814815,0.14799631538607583,0.0073129742006708244,5.084007163918028,5.183173743841124
992,Killergeek3#9261632,0,0,0.0,0,1,0,110,0,4,0,4.0,0,2,0,875,0.0,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
994,MightyElf#6036552,0,6,0.2608695652173913,0,2,0,110,0,11,2,11.0,0,2,0,4250,0.0,0,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
995,RossBief#6435617,195,3274,0.8381976446492575,11,36,9,22,11707,345,621,2.536764705882353,136,657,50141,422995,310.46086956521737,61848,3906,0.9558823529411765,24.073529411764707,28.720588235294116,4.830882352941177,0.18928663820980468,0.010040745052386496,4.695920111365345,4.117775754198626
996,kmeeki#8313944,0,27,0.627906976744186,0,3,0,0,0,13,8,13.0,0,0,0,11933,0.0,0,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
997,charlesheaden2#9757435,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
998,Gametime11292018#5407888,2,2,0.3333333333333333,1,1,0,0,2,3,0,3.0,0,1,52,1100,31.0,54,6,1.0,0.0,0.0,0.0,0.037037037037037035,0.0,0.0,0.0
1000,LoceYs#4006813,0,1,0.0833333333333333,0,1,0,0,0,6,0,6.0,0,0,0,1350,0.0,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1004,Tokorozawa#7411094,2,2,0.2222222222222222,0,1,0,0,0,5,0,5.0,0,0,0,1350,0.0,0,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1006,Yohane#7549751,4,193,1.261437908496732,10,5,5,0,662,15,26,1.6666666666666667,9,30,2219,20680,281.0,2881,153,0.4444444444444444,21.444444444444443,17.0,3.3333333333333335,0.22978132592849704,0.009024644220756682,0.9765442565938753,2.7716623753326166
1007,Isnipeforfun#4394841,0,2,2.0,0,1,0,0,0,1,0,1.0,0,0,0,1225,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1010,魔方的线性规划#6061613,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1012,allenterranova#6251465,336,2128,0.8325508607198748,11,50,6,11,6901,418,263,7.4642857142857135,56,432,39167,795110,73.46124401913876,46068,2556,0.9824561403508771,38.0,45.642857142857146,7.714285714285714,0.149800295215768,0.005708951984023617,3.954731485634533,3.351310014821752
1013,ThyagoPnP,6,1,0.0909090909090909,0,1,0,0,0,6,0,6.0,0,0,0,1825,0.0,0,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1014,SnakeDr#1834707,1,8,0.2857142857142857,2,1,3,0,38,4,3,1.3333333333333333,3,1,220,3175,244.5,258,28,0.25,2.6666666666666665,9.333333333333334,0.3333333333333333,0.14728682170542637,0.011627906976744186,0.27465307216702745,0.31388922533374564
1015,你爸爸我叫特朗普#2075450,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1016,Cedrakus#3618643,7,42,0.3888888888888889,6,2,1,111,197,14,5,14.0,1,12,1459,6685,169.15714285714287,1656,108,0.875,42.0,108.0,12.0,0.11896135265700483,0.0030193236714975845,0.0,0.0
1019,Hollie98x#8675077,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1020,07999854292#2183402,349,7130,0.8929242329367564,15,124,15,111,25374,954,1630,5.074468085106383,188,1541,85979,2008202,110.4930817610063,111353,7985,0.9587912087912088,37.92553191489362,42.473404255319146,8.196808510638299,0.22786992716855406,0.014638132784927213,5.020654519306738,4.675745922977775
1022,stakahashi1225#3900532,195,2180,0.724011956160744,11,30,6,2,7816,349,358,3.144144144144144,111,392,35282,311950,307.0160458452722,43098,3011,0.9701492537313433,19.63963963963964,27.126126126126128,3.5315315315315314,0.18135412316116759,0.008306649960555015,4.568947210228384,3.409756173650245
1023,Roberkobe18#5251877,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1026,WKMXD#2427049,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1027,Dave the Dike#4159984,83,2288,0.9259409146094698,12,31,6,110,9832,189,322,2.25,84,412,28626,335423,303.12380952380954,38458,2471,0.9325842696629213,27.238095238095237,29.416666666666668,4.904761904761905,0.2556555203078683,0.008372770294867127,4.132110048359494,4.102674559187981
1028,l Wolvez l#9782060,61,629,0.5228595178719867,11,17,7,3,2123,115,76,3.3823529411764706,34,132,6449,126506,231.29217391304348,8572,1203,0.8970588235294118,18.5,35.38235294117647,3.8823529411764706,0.24766682221185254,0.008866075594960336,3.1633528235527333,1.8437911637436124
1030,BLACKRAIN1300#8566374,9,317,0.9491017964071856,7,10,3,110,1168,40,47,4.0,10,80,6290,57070,159.39,7458,334,0.75,31.7,33.4,8.0,0.1566103513006168,0.006301957629391257,1.7269388197455344,2.1853876481410555
1031,TomeX#3022633,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1033,afreitas98_2#5358099,97,825,0.3981660231660232,6,17,4,15,4070,201,143,2.644736842105264,76,293,28128,127061,260.1402985074626,32198,2072,0.9603960396039604,10.855263157894736,27.263157894736842,3.8552631578947367,0.12640536679296852,0.004441269644077272,4.159219148591823,1.7243508714943163
1034,jonny04schalke#4007444,34,799,1.1112656467315716,12,20,6,4,3153,71,153,3.0869565217391304,23,123,11953,157125,178.69014084507043,15106,719,0.85,34.73913043478261,31.26086956521739,5.3478260869565215,0.2087250099298292,0.010128425791076394,2.665170083539777,3.4843670076876085
1036,Med#1618290,193,5630,1.2141470778520596,14,45,15,12,18023,446,838,2.175609756097561,205,654,71112,643010,186.2367713004484,89135,4637,0.9278846153846154,27.463414634146343,22.619512195121953,3.1902439024390246,0.20219891176305604,0.009401469680821227,4.939139067181312,6.462917011548251
1038,Bazyio#5614137,42,1179,1.0737704918032789,9,19,8,4,4528,110,184,1.9298245614035088,57,261,15637,149339,232.07454545454544,20165,1098,0.84,20.68421052631579,19.263157894736842,4.578947368421052,0.2245474832630796,0.009124721051326556,3.396163064981022,4.341309148248575
1040,borikuany,29,610,0.8640226628895185,9,14,4,0,3023,79,128,2.393939393939394,33,133,14122,93801,247.98987341772147,17145,706,0.8787878787878788,18.484848484848484,21.393939393939394,4.03030303030303,0.1763196267133275,0.007465733449985418,3.072688463106907,3.021061774071605
1042,MassAvengance#6441116,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1043,killersd999#2082552,0,23,1.0,0,6,0,110,0,13,7,13.0,0,4,0,25977,0.0,0,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1045,relax72max#8163705,0,1,0.5,0,1,0,0,0,1,0,1.0,0,0,0,550,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1046,DrAGoNoY994#8560005,224,3032,0.8364137931034483,13,92,8,111,7512,797,556,13.283333333333331,60,850,40445,1409524,42.13174404015056,47957,3625,0.9655172413793104,50.53333333333333,60.416666666666664,14.166666666666666,0.15664032362324581,0.011593719373605522,3.9531602669730628,3.4245662655606646
1047,Zartius#4215720,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1050,Electriz12#9101101,7,14,0.5833333333333334,3,2,0,0,47,8,4,8.0,0,3,398,6125,58.95,445,24,1.0,0.0,0.0,0.0,0.10561797752808989,0.008988764044943821,0.0,0.0
1053,Losvdx,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1054,LT S3XY CRABS#5966372,3,1,0.1666666666666666,0,1,0,0,0,3,0,3.0,0,0,0,1475,0.0,0,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1055,latifachy#2892784,6,11,0.7333333333333333,0,3,0,0,0,8,2,8.0,0,0,0,9562,0.0,0,15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1059,terminetor06901#3825431,0,20,0.5405405405405406,0,3,0,110,0,16,5,16.0,0,16,0,8925,0.0,0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1061,Xx_Kimberly23_xX#1192580,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1063,Andrey34#6911692,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1066,Ray_dagirl89#3734006,1,0,0.0,0,1,0,0,0,1,0,1.0,0,0,0,0,46.8,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1067,Kanakaz8089451#6469160,37,1095,0.7604166666666666,12,27,5,110,3138,189,178,4.846153846153847,39,169,12694,254640,141.9174603174603,15832,1440,0.8809523809523809,28.076923076923077,36.92307692307692,4.333333333333333,0.19820616472966143,0.011243052046488126,3.227423354923736,2.7858333350777515
1068,rasmaster,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1071,ShadowMaster#7759491,139,6984,1.4253061224489796,18,67,17,24,23888,408,1228,2.136125654450262,191,1094,77479,1092883,212.7397058823529,101367,4900,0.8910256410256411,36.56544502617801,25.654450261780106,5.727748691099476,0.23565854765357563,0.012114396203892786,4.67991029806719,7.486097473770951
1072,Murilloblac23#6139511,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1074,axon swivel#5472167,1,0,0.0,0,1,0,0,0,1,0,1.0,0,0,0,0,0.0,0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1076,yigit_ikc35#1110562,122,1366,0.8228915662650602,7,47,8,111,2576,444,243,17.76,25,346,11288,723170,25.56621621621621,13864,1660,0.9384615384615385,54.64,66.4,13.84,0.18580496249278708,0.01752740911713791,3.020791158722465,2.6487857691385313
1078,Chizy71#2541733,230,2191,0.7990517870167759,11,33,9,110,6816,468,384,4.216216216216216,111,422,25105,376361,119.00897435897436,31921,2742,0.9623430962343096,19.73873873873874,24.7027027027027,3.8018018018018016,0.2135271451395633,0.012029698317721877,4.532183875739903,3.763158523368097
1079,GOD#4789468,0,16,1.7777777777777777,0,4,0,110,0,4,4,4.0,0,3,0,13775,0.0,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1081,GweeGwee#4742158,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1082,Tish_Unruly7#9773705,3,42,0.7924528301886793,4,3,1,110,197,7,7,7.0,1,6,811,9750,140.65714285714287,1008,53,0.75,42.0,53.0,6.0,0.19543650793650794,0.006944444444444444,0.0,0.0
1083,Guyver0ne#4357062,0,6,0.2142857142857142,0,2,0,0,0,10,4,10.0,0,0,0,4214,0.0,0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1091,Dogless#8907380,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1092,Awareslo#1422878,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1094,valdes239266#7072232,0,0,0.0,0,1,0,110,0,3,0,3.0,0,0,0,100,0.0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1096,OmarCrod#6246802,15,6,0.1666666666666666,0,2,0,0,0,16,2,16.0,0,0,0,5646,0.0,0,36,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1098,aimanzainali#7869290,228,7935,1.1841516191613193,17,56,9,50,30399,525,1508,2.019230769230769,260,1084,101998,972910,300.3040000000001,132397,6701,0.9620253164556962,30.51923076923077,25.773076923076925,4.1692307692307695,0.22960490041315135,0.011389986177934545,5.34951650578709,6.584690157007643
1099,suabrah#7918723,13,76,0.3089430894308943,3,4,3,0,416,23,22,2.555555555555556,9,25,2525,13200,279.9391304347826,2941,246,0.8125,8.444444444444445,27.333333333333332,2.7777777777777777,0.14144848690921455,0.007480448826929616,1.7852449690856784,0.6788173490957427
1100,PimGrin,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1101,kylie_420s#5106851,10,19,0.3166666666666666,2,3,1,0,36,17,2,17.0,1,2,237,8720,25.94117647058824,273,60,0.9090909090909091,19.0,60.0,2.0,0.13186813186813187,0.007326007326007326,0.0,0.0
1102,pulga-villano9#5196511,0,3,0.75,0,1,0,0,0,3,1,3.0,0,0,0,1750,0.0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1103,jawook7#9085309,7,87,0.3686440677966102,4,3,6,0,441,22,23,1.5714285714285714,14,35,3502,10925,340.5,3943,236,0.5384615384615384,6.214285714285714,16.857142857142858,2.5,0.11184377377631245,0.005833121988333756,1.4210308697928313,0.9728728291378284
1104,talal_507v#4856782,1,3,1.5,0,1,0,0,0,1,1,1.0,0,0,0,2775,0.0,0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1106,Raigalia#7013346,0,15,0.5172413793103449,0,6,0,0,0,16,6,16.0,0,0,0,24975,0.0,0,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1107,rickflymortis12#2911080,68,1761,1.1117424242424243,16,29,9,110,5775,198,288,2.5384615384615383,78,343,16537,291922,178.82727272727269,22312,1584,0.8831168831168831,22.576923076923077,20.307692307692307,4.397435897435898,0.2588293295087845,0.012907852276801721,3.847483119673925,4.843538032702255
1108,THE LEGEND#3260493,178,1820,0.7165354330708661,17,27,10,110,4026,356,635,2.2389937106918243,159,262,22911,269745,284.19101123595505,26937,2540,0.9468085106382979,11.446540880503145,15.974842767295597,1.6477987421383649,0.1494598507628912,0.023573523406466942,4.799281638272347,3.6320494677326067
1109,VegasKiccs4224#4259058,0,1,0.5,0,1,0,0,0,1,0,1.0,0,0,0,550,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1110,WilliamVD06#1402376,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1111,Beerneedi#9376283,3,4,0.1111111111111111,2,1,5,0,14,11,1,2.2,5,0,293,1400,194.83636363636364,307,36,0.375,0.8,7.2,0.0,0.04560260586319218,0.003257328990228013,0.6035392171627876,0.17882643471490003
1112,TaYox#8170862,100,4552,1.2042328042328043,15,45,7,2,12450,192,689,2.4,80,603,56601,664694,234.94375,69051,3780,0.9345794392523364,56.9,47.25,7.5375,0.1803015162705826,0.009978132105255536,4.095351995022319,5.276980222496166
1113,WAILUA eqz#1469661,0,10,0.4761904761904762,0,2,0,0,0,11,0,11.0,0,0,0,7350,0.0,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1114,EpicAPMGAMER#4197939,23,188,0.6123778501628665,8,10,6,0,503,34,20,4.25,8,61,3014,49566,130.12941176470588,3517,307,0.7931034482758621,23.5,38.375,7.625,0.14301961899346033,0.005686664771111743,1.6492122571943526,1.2734039408332545
1115,Xia-Alois#4944758,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1116,RubyuWilliamsF1#9551242,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1117,GLoRyDreamZz YT#4236219,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1121,CSequan#6538464,3,16,0.4444444444444444,4,1,0,0,58,3,5,3.0,0,5,644,2200,319.6,702,36,1.0,0.0,0.0,0.0,0.08262108262108261,0.007122507122507123,0.0,0.0
1122,TSM_AFO#2693072,0,3,0.4285714285714285,0,1,0,0,0,2,1,2.0,0,0,0,1425,0.0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1123,DeedlessRNG#5868395,0,50,1.0869565217391304,0,5,0,4,0,7,10,7.0,0,0,0,18550,0.0,0,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1124,exituz00#9775154,185,1480,0.547945205479452,5,54,5,111,986,609,121,7.518518518518517,81,247,15116,922536,150.79704433497537,16102,2701,0.9736842105263158,18.271604938271604,33.34567901234568,3.049382716049383,0.0612346292386039,0.007514594460315489,4.27880575586527,2.407917345025994
1125,TechedSphinx184#1851956,34,682,0.8950131233595799,9,12,7,0,2599,76,126,2.533333333333333,30,80,13449,74605,227.67631578947368,16048,762,0.8292682926829268,22.733333333333334,25.4,2.6666666666666665,0.16195164506480558,0.007851445663010968,2.8205051457686166,3.044116291723871
1126,Kdogg308#8296481,129,2409,0.8266986959505834,11,44,7,110,4017,445,364,5.0,89,247,20779,620453,130.03550561797752,24796,2914,0.9485294117647058,27.06741573033708,32.741573033707866,2.7752808988764044,0.16200193579609615,0.014679787062429424,4.2576036154076915,3.710749833453921
1127,shelbycobra1968#8036260,111,2118,0.8540322580645161,9,31,7,110,6819,245,556,2.784090909090909,88,339,32268,326167,284.2408163265306,39087,2480,0.940677966101695,24.068181818181817,28.181818181818183,3.852272727272727,0.1744569805817791,0.014224678281781667,4.2117320881956015,3.82379006978421
1128,龙哥是你叫的吗#3778820,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1129,SteakAndEggs#3403037,104,3756,0.9392348087021756,11,51,7,111,13089,352,610,3.0085470085470085,117,897,46546,830882,217.02272727272728,59635,3999,0.9369369369369369,32.1025641025641,34.17948717948718,7.666666666666667,0.21948520164333027,0.010228892428942735,4.46185665963033,4.472799524656257
1130,fortel_2018#7700324,4,18,0.5,6,2,0,0,82,7,0,7.0,0,3,676,4975,137.4,758,36,1.0,0.0,0.0,0.0,0.10817941952506596,0.0,0.0,0.0
1131,Nocty59#6076007,0,0,0.0,0,1,0,110,0,3,0,3.0,0,1,0,675,0.0,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1132,ChanXotic#1813958,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1133,jshin#3024543,0,0,0.0,0,1,0,0,0,1,0,1.0,0,0,0,100,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1134,itz_dugz900#5144105,2,35,0.660377358490566,5,4,1,0,64,8,5,4.0,2,4,390,12675,153.075,454,53,0.6666666666666666,17.5,26.5,2.0,0.14096916299559473,0.011013215859030838,0.46209812037329684,0.45773870414336004
1135,Ace Runic#2385298,75,1968,1.0309062336301729,20,35,11,17,7901,208,277,1.7478991596638656,119,369,27941,410605,259.1105769230769,35842,1909,0.872093023255814,16.537815126050422,16.04201680672269,3.100840336134454,0.22043970760560236,0.007728363372579655,4.16784025562052,4.9268282003370825
1136,Theproandros#8814752,8,87,0.8207547169811321,5,5,1,110,285,11,10,11.0,1,13,1102,20315,181.4181818181818,1387,106,0.8888888888888888,87.0,106.0,13.0,0.2054794520547945,0.007209805335255948,0.0,0.0
1137,tony_bln#9948636,75,1966,1.1001678791270286,14,28,6,110,7618,158,266,2.6779661016949152,59,372,29042,272945,232.10886075949367,36660,1787,0.9259259259259259,33.32203389830509,30.28813559322034,6.305084745762712,0.2078014184397163,0.007255864702673213,3.7754976332460366,4.485975721722801
1138,TRT#7913256,0,14,1.0,0,3,0,0,0,9,3,9.0,0,0,0,8175,0.0,0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1141,CZTiger69#7879185,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1143,Schafrichter#2215675,157,4327,0.9537139078686356,15,42,8,5,7081,336,705,2.113207547169812,159,510,34821,575225,310.36071428571427,41902,4537,0.9515151515151515,27.21383647798742,28.534591194968552,3.207547169811321,0.16898954703832753,0.016824972555009306,4.823139149991372,4.834284435311206
